doid_code	doid_name	lead_snp	reported_symbols	mlog_pvalue	date	pubmed_id	upstream_gene	downstream_gene	containing_genes	reported_genes	cases	controls	samples	high_confidence	lead_chrom	lower_coord	upper_coord	locus
DOID:1094	attention deficit hyperactivity disorder	rs7442317	Intergenic	5.3979400086720375	2011-04-07	21473668	100421807	100271130					890.0	0	chr4	29511553	29568720	103
DOID:1094	attention deficit hyperactivity disorder	rs220470	ITGAE	7.0	2008-10-07	18839057			3682	3682	343.0	250.0	593.0	0	chr17	3595963	3625072	104
DOID:1094	attention deficit hyperactivity disorder	rs1644305	C5orf15	5.096910013008057	2008-10-24	18951430	100302134	56951		56951			938.0	0	chr5	133190938	133245558	105
DOID:1094	attention deficit hyperactivity disorder	rs11687420	NR	5.3979400086720375	2013-04-01	23527680	474174	100270844					1851.0	0	chr2	145740077	145813253	106
DOID:1094	attention deficit hyperactivity disorder	rs1822881	NR	5.3979400086720375	2013-04-01	23527680	474174	100270844					1851.0	0	chr2	145740077	145813253	106
DOID:1094	attention deficit hyperactivity disorder	rs10180522	NR	5.154901959985743	2013-04-01	23527680	474174	100270844					1851.0	0	chr2	145740077	145813253	106
DOID:1094	attention deficit hyperactivity disorder	rs13407123	NR	5.096910013008057	2013-04-01	23527680	474174	100270844					1851.0	0	chr2	145740077	145813253	106
DOID:1094	attention deficit hyperactivity disorder	rs7463256	LOXL2	5.522878745280337	2010-08-01	20732625			91782	4017	896.0	2455.0	3351.0	0	chr8	23152539	23174448	107
DOID:1094	attention deficit hyperactivity disorder	rs7463256	TNFRSF10D	5.522878745280337	2010-08-01	20732625			91782	8793	896.0	2455.0	3351.0	0	chr8	23152539	23174448	107
DOID:1094	attention deficit hyperactivity disorder	rs7463256	CHMP7	5.522878745280337	2010-08-01	20732625			91782	91782	896.0	2455.0	3351.0	0	chr8	23152539	23174448	107
DOID:1094	attention deficit hyperactivity disorder	rs7463256	TNFRSF10A	5.522878745280337	2010-08-01	20732625			91782	8797	896.0	2455.0	3351.0	0	chr8	23152539	23174448	107
DOID:1094	attention deficit hyperactivity disorder	rs10492664	ABHD13	6.0	2008-10-24	18951430	100874375	3981		84945			938.0	0	chr13	107611740	107630234	108
DOID:1094	attention deficit hyperactivity disorder	rs10492664	LIG4	6.0	2008-10-24	18951430	100874375	3981		3981			938.0	0	chr13	107611740	107630234	108
DOID:1094	attention deficit hyperactivity disorder	rs2721800	Intergenic	6.221848749616356	2013-02-27	23453885			51678		6990.0	27888.0	34878.0	0	chr7	24556594	24796891	109
DOID:1094	attention deficit hyperactivity disorder	rs1557488	KIRREL3	5.301029995663981	2008-10-24	18951430			84623	84623			938.0	0	chr11	126120771	126241762	110
DOID:1094	attention deficit hyperactivity disorder	rs7236632	ATP8B1	5.221848749616356	2008-10-24	18951430			5205	5205			938.0	0	chr18	53554754	53585200	111
DOID:1094	attention deficit hyperactivity disorder	rs1514928	Intergenic	5.522878745280337	2008-12-05	18821565	101954204	100129782					930.0	0	chr14	61743578	61769835	112
DOID:1094	attention deficit hyperactivity disorder	rs2799573	CACNB2	7.397940008672037	2013-02-27	23453885			783	783	6990.0	27888.0	34878.0	1	chr10	18641934	18641934	113
DOID:1094	attention deficit hyperactivity disorder	rs2110267	NR	6.301029995663981	2013-04-01	23527680			1804				1851.0	0	chr7	153166622	153189882	114
DOID:1094	attention deficit hyperactivity disorder	rs12671878	NR	6.0	2013-04-01	23527680			1804				1851.0	0	chr7	153166622	153202257	114
DOID:1094	attention deficit hyperactivity disorder	rs2192271	NR	6.0	2013-04-01	23527680			1804				1851.0	0	chr7	153166622	153189882	114
DOID:1094	attention deficit hyperactivity disorder	rs6947495	NR	6.0	2013-04-01	23527680			1804				1851.0	0	chr7	153166622	153189882	114
DOID:1094	attention deficit hyperactivity disorder	rs2110267	NR	5.221848749616356	2013-04-01	23527680			1804				1851.0	0	chr7	153166622	153189882	114
DOID:1094	attention deficit hyperactivity disorder	rs9845475	Intergenic	5.3979400086720375	2008-12-05	18937294	389101	389102					930.0	0	chr3	32668854	32818577	115
DOID:1094	attention deficit hyperactivity disorder	rs9371601	SYNE1	8.397940008672037	2013-02-27	23453885			23345	23345	6990.0	27888.0	34878.0	1	chr6	152749618	152911419	116
DOID:1094	attention deficit hyperactivity disorder	rs4964805	NT5DC3	5.301029995663981	2008-10-07	18839057			51559	51559	343.0	250.0	593.0	0	chr12	102679670	102749414	117
DOID:1094	attention deficit hyperactivity disorder	rs7597593	ZNF804A	5.096910013008057	2013-02-27	23453885			91752	91752	6990.0	27888.0	34878.0	0	chr2	185241825	185241825	118
DOID:1094	attention deficit hyperactivity disorder	rs7297018	PAWR	5.3979400086720375	2008-10-24	18951430			5074	5074			938.0	0	chr12	78429689	78638081	119
DOID:1094	attention deficit hyperactivity disorder	rs12871532	FAM155A	6.0	2013-02-27	23453885	100874375	3981		728215	6990.0	27888.0	34878.0	0	chr13	107430790	107471982	120
DOID:1094	attention deficit hyperactivity disorder	rs2842643	TFEB	5.522878745280337	2008-10-07	18839057			100189401	7942	343.0	250.0	593.0	0	chr6	41739940	41772851	121
DOID:1094	attention deficit hyperactivity disorder	rs6968385	Intergenic	5.698970004336019	2008-12-05	18937294	646620	83943					930.0	0	chr7	109816323	109896793	122
DOID:1094	attention deficit hyperactivity disorder	rs4730430	Intergenic	5.522878745280337	2013-02-27	23453885	646620	83943			6990.0	27888.0	34878.0	0	chr7	109816323	109944490	122
DOID:1094	attention deficit hyperactivity disorder	rs2241685	MYT1L	5.096910013008057	2008-10-07	18839057			23040	23040	343.0	250.0	593.0	0	chr2	1844269	1970568	123
DOID:1094	attention deficit hyperactivity disorder	rs7799006	NR	5.301029995663981	2013-02-27	23453885			29960		6990.0	27888.0	34878.0	0	chr7	2159066	2312641	124
DOID:1094	attention deficit hyperactivity disorder	rs1107592	NR	5.301029995663981	2013-02-27	23453885			8379		6990.0	27888.0	34878.0	0	chr7	1818719	2188109	124
DOID:1094	attention deficit hyperactivity disorder	rs11074889	EMP2	6.154901959985742	2010-05-14	20732626			2013	2013			735.0	0	chr16	10538336	10540666	125
DOID:1094	attention deficit hyperactivity disorder	rs11646411	CDH13	5.154901959985743	2008-10-07	18839057			1012	1012	343.0	250.0	593.0	0	chr16	81290941	81304438	126
DOID:1094	attention deficit hyperactivity disorder	rs2252865	ENO1	6.301029995663981	2013-02-27	23453885			473	2023	6990.0	27888.0	34878.0	0	chr1	8335522	8710742	127
DOID:1094	attention deficit hyperactivity disorder	rs2252865	RERE	6.301029995663981	2013-02-27	23453885			473	473	6990.0	27888.0	34878.0	0	chr1	8335522	8710742	127
DOID:1094	attention deficit hyperactivity disorder	rs2252865	SLC45A1	6.301029995663981	2013-02-27	23453885			473	50651	6990.0	27888.0	34878.0	0	chr1	8335522	8710742	127
DOID:1094	attention deficit hyperactivity disorder	rs2602381	UGT1A9	5.3979400086720375	2010-05-14	20732626				54600			735.0	0	chr2	234246393	234272133	128
DOID:1094	attention deficit hyperactivity disorder	rs2602381	UGT1A9	5.3979400086720375	2010-05-14	20732626				54600			735.0	0	chr2	234246393	234272133	128
DOID:1094	attention deficit hyperactivity disorder	rs2602381	UGT1A9	5.3979400086720375	2010-05-14	20732626				54600			735.0	0	chr2	234246393	234272133	128
DOID:1094	attention deficit hyperactivity disorder	rs6602217	Intergenic	5.698970004336019	2013-02-27	23453885	100507127	57713			6990.0	27888.0	34878.0	0	chr10	6969878	6987639	129
DOID:1094	attention deficit hyperactivity disorder	rs2186903	RAB39	5.3979400086720375	2013-02-27	23453885	54733	643949			6990.0	27888.0	34878.0	0	chr11	107261761	107261761	130
DOID:1094	attention deficit hyperactivity disorder	rs2186903	SLC35F2	5.3979400086720375	2013-02-27	23453885	54733	643949		54733	6990.0	27888.0	34878.0	0	chr11	107261761	107261761	130
DOID:1094	attention deficit hyperactivity disorder	rs7700191	BANK1	5.3979400086720375	2013-02-27	23453885	90024	55024		55024	6990.0	27888.0	34878.0	0	chr4	102808306	102808306	131
DOID:1094	attention deficit hyperactivity disorder	rs10039254	ADAMTS2	5.096910013008057	2008-12-05	18937294			9509	9509			930.0	0	chr5	178483905	178509286	132
DOID:1094	attention deficit hyperactivity disorder	rs6453417	ARSB	5.301029995663981	2013-05-31	23728934			411	411	1040.0	963.0	2003.0	0	chr5	78146288	78146288	133
DOID:1094	attention deficit hyperactivity disorder	rs4245040	GRIK4	5.154901959985743	2013-05-31	23728934			2900	2900	1040.0	963.0	2003.0	0	chr11	120014831	120036757	134
DOID:1094	attention deficit hyperactivity disorder	rs10994359	ANK3	8.522878745280337	2013-02-27	23453885			288	288	6990.0	27888.0	34878.0	1	chr10	61730388	61978525	135
DOID:1094	attention deficit hyperactivity disorder	rs10994397	ANK3	8.154901959985743	2013-02-27	23453885			288	288	6990.0	27888.0	34878.0	1	chr10	61730388	61978525	135
DOID:1094	attention deficit hyperactivity disorder	rs9627183	Intergenic	5.522878745280337	2008-09-26	18821564	400932	100422916			105.0			0	chr22	46654442	46685708	136
DOID:1094	attention deficit hyperactivity disorder	rs12576775	ODZ4	7.397940008672037	2013-02-27	23453885			26011	26011	6990.0	27888.0	34878.0	1	chr11	78734745	78764610	137
DOID:1094	attention deficit hyperactivity disorder	rs548181	STT3A	6.045757490560675	2013-02-27	23453885			3703	3703	6990.0	27888.0	34878.0	0	chr11	124889018	125133127	138
DOID:1094	attention deficit hyperactivity disorder	rs10011926	ELOVL6	5.096910013008057	2010-05-14	20732626			79071	79071			735.0	0	chr4	111208397	111250685	139
DOID:1094	attention deficit hyperactivity disorder	rs6758152	NR	5.522878745280337	2013-04-01	23527680	130827	402093					1851.0	0	chr2	103938922	104034170	140
DOID:1094	attention deficit hyperactivity disorder	rs10193430	NR	5.3979400086720375	2013-04-01	23527680	130827	402093					1851.0	0	chr2	103938922	104034170	140
DOID:1094	attention deficit hyperactivity disorder	rs1036736	NR	5.3979400086720375	2013-04-01	23527680	130827	402093					1851.0	0	chr2	103938922	104034170	140
DOID:1094	attention deficit hyperactivity disorder	rs11903187	NR	5.3979400086720375	2013-04-01	23527680	130827	402093					1851.0	0	chr2	103938922	104034170	140
DOID:1094	attention deficit hyperactivity disorder	rs12613775	NR	5.3979400086720375	2013-04-01	23527680	130827	402093					1851.0	0	chr2	103938922	103963636	140
DOID:1094	attention deficit hyperactivity disorder	rs2119507	NR	5.3979400086720375	2013-04-01	23527680	130827	402093					1851.0	0	chr2	103938922	104037606	140
DOID:1094	attention deficit hyperactivity disorder	rs703970	ZMIZ1	5.301029995663981	2013-02-27	23453885			57178	57178	6990.0	27888.0	34878.0	0	chr10	80607271	80662387	141
DOID:1094	attention deficit hyperactivity disorder	rs260461	ZNF544	5.096910013008057	2008-12-05	18821565			27300	27300			930.0	0	chr19	63391265	63476452	142
DOID:1094	attention deficit hyperactivity disorder	rs10250997	Intergenic	5.096910013008057	2013-02-27	23453885	136319	392100			6990.0	27888.0	34878.0	0	chr7	135771602	135990467	143
DOID:1094	attention deficit hyperactivity disorder	rs9834970	NR	5.698970004336019	2013-02-27	23453885	645548	9881			6990.0	27888.0	34878.0	0	chr3	36817025	36935664	144
DOID:1094	attention deficit hyperactivity disorder	rs13072940	NR	5.045757490560675	2013-02-27	23453885	645548	9881			6990.0	27888.0	34878.0	0	chr3	36817025	36851158	144
DOID:1094	attention deficit hyperactivity disorder	rs1517484	Intergenic	6.301029995663981	2008-12-05	18937294	100616207	57624					930.0	0	chr2	225940778	225950804	145
DOID:1094	attention deficit hyperactivity disorder	rs438259	LOC389365	5.3979400086720375	2010-05-14	20732626	728655	266553					735.0	0	chr6	8967099	9015455	146
DOID:1094	attention deficit hyperactivity disorder	rs930421	OXER1	5.221848749616356	2008-12-05	18821565			57504	165140			930.0	0	chr2	42739237	42852020	147
DOID:1094	attention deficit hyperactivity disorder	rs10983238	ASTN2	7.0	2008-10-07	18839057			23245	23245	343.0	250.0	593.0	0	chr9	118184157	118568835	148
DOID:1094	attention deficit hyperactivity disorder	rs10503253	CSMD1	7.397940008672037	2013-02-27	23453885			64478	64478	6990.0	27888.0	34878.0	1	chr8	4164639	4198154	149
DOID:1094	attention deficit hyperactivity disorder	rs4533251	SPATA8	5.3979400086720375	2008-10-24	18951430	100128250	388181		145946			938.0	0	chr15	95030813	95063431	150
DOID:1094	attention deficit hyperactivity disorder	rs4810685	SULF2	5.154901959985743	2008-12-05	18937294			55959	55959			930.0	0	chr20	45833861	45844897	151
DOID:1094	attention deficit hyperactivity disorder	rs4810685	SULF2	5.154901959985743	2008-12-05	18937294			55959	55959			930.0	0	chr20	45833861	45844897	151
DOID:1094	attention deficit hyperactivity disorder	rs8058295	GRIN2A	5.154901959985743	2013-02-27	23453885			2903	2903	6990.0	27888.0	34878.0	0	chr16	9783014	9868380	152
DOID:1094	attention deficit hyperactivity disorder	rs4147141	Intergenic	5.221848749616356	2008-12-05	18821565	171416	57554					930.0	0	chr1	69325262	69453789	153
DOID:1094	attention deficit hyperactivity disorder	rs10860392	ANKS1B	5.698970004336019	2013-02-27	23453885			56899	56899	6990.0	27888.0	34878.0	0	chr12	97960650	98164688	154
DOID:1094	attention deficit hyperactivity disorder	rs10860392	ANKS1B	5.698970004336019	2013-02-27	23453885			101928937	56899	6990.0	27888.0	34878.0	0	chr12	97960650	98164688	154
DOID:1094	attention deficit hyperactivity disorder	rs8047014	HAS3	5.3979400086720375	2008-12-05	18821565	80052	3038		3038			930.0	0	chr16	67692550	67692550	155
DOID:1094	attention deficit hyperactivity disorder	rs2199161	MAP1B	5.698970004336019	2008-10-07	18839057			4131	4131	343.0	250.0	593.0	0	chr5	71443300	71450889	156
DOID:1094	attention deficit hyperactivity disorder	rs17367118	Intergenic	5.045757490560675	2008-12-05	18821565	7247	129684					930.0	0	chr2	123282836	123485953	157
DOID:1094	attention deficit hyperactivity disorder	rs10831284	AMOTL1	5.698970004336019	2008-10-24	18951430	728162	51503		154810			938.0	0	chr11	94154894	94307612	158
DOID:1094	attention deficit hyperactivity disorder	rs10831284	CWC15	5.698970004336019	2008-10-24	18951430	728162	51503		51503			938.0	0	chr11	94154894	94307612	158
DOID:1094	attention deficit hyperactivity disorder	rs10831284	JMJD2D	5.698970004336019	2008-10-24	18951430	728162	51503		55693			938.0	0	chr11	94154894	94307612	158
DOID:1094	attention deficit hyperactivity disorder	rs7069733	NR	5.154901959985743	2013-02-27	23453885			9148		6990.0	27888.0	34878.0	0	chr10	105287760	105332662	159
DOID:1094	attention deficit hyperactivity disorder	rs9951150	Intergenic	6.221848749616356	2013-02-27	23453885	100873703	6925			6990.0	27888.0	34878.0	0	chr18	50918975	50978666	160
DOID:1094	attention deficit hyperactivity disorder	rs7577925	FLJ34870	5.522878745280337	2008-12-05	18821565			101928161				930.0	0	chr2	133749869	133762633	161
DOID:1094	attention deficit hyperactivity disorder	rs7577925	FLJ34870	5.522878745280337	2008-12-05	18821565			344148				930.0	0	chr2	133749869	133762633	161
DOID:1094	attention deficit hyperactivity disorder	rs2556378	BCL11A	5.154901959985743	2011-10-19	22012869			53335	53335	495.0	1300.0	1795.0	0	chr2	60613251	60628277	162
DOID:1094	attention deficit hyperactivity disorder	rs10858396	Intergenic	5.221848749616356	2011-07-13	21784300	157927	100128299					341.0	0	chr9	137402454	137419318	163
DOID:1094	attention deficit hyperactivity disorder	rs17658378	Intergenic	5.045757490560675	2008-12-05	18937294	100270945	7227					930.0	0	chr8	116463251	116463251	164
DOID:1094	attention deficit hyperactivity disorder	rs1951082	Intergenic	5.301029995663981	2008-10-24	18951430			101927062				938.0	0	chr14	26320138	26351088	165
DOID:1094	attention deficit hyperactivity disorder	rs12919130	NR	5.698970004336019	2013-04-01	23527680	124274	100131046					1851.0	0	chr16	19968331	20041805	166
DOID:1094	attention deficit hyperactivity disorder	rs12596252	NR	5.522878745280337	2013-04-01	23527680			124274				1851.0	0	chr16	19963570	20031016	166
DOID:1094	attention deficit hyperactivity disorder	rs12926725	NR	5.522878745280337	2013-04-01	23527680			124274				1851.0	0	chr16	19963570	20031016	166
DOID:1094	attention deficit hyperactivity disorder	rs1902813	NR	5.522878745280337	2013-04-01	23527680			124274				1851.0	0	chr16	19963570	20031016	166
DOID:1094	attention deficit hyperactivity disorder	rs12931939	NR	5.221848749616356	2013-04-01	23527680			124274				1851.0	0	chr16	19963570	20034475	166
DOID:1094	attention deficit hyperactivity disorder	rs2608200	NR	5.221848749616356	2013-04-01	23527680	124274	100131046					1851.0	0	chr16	19964494	20041805	166
DOID:1094	attention deficit hyperactivity disorder	rs6497436	NR	5.221848749616356	2013-04-01	23527680	124274	100131046					1851.0	0	chr16	19964494	20041805	166
DOID:1094	attention deficit hyperactivity disorder	rs11642377	NR	5.154901959985743	2013-04-01	23527680	124274	100131046					1851.0	0	chr16	19964494	20041805	166
DOID:1094	attention deficit hyperactivity disorder	rs11647507	NR	5.154901959985743	2013-04-01	23527680	124274	100131046					1851.0	0	chr16	19964494	20041805	166
DOID:1094	attention deficit hyperactivity disorder	rs12924103	NR	5.154901959985743	2013-04-01	23527680	124274	100131046					1851.0	0	chr16	19964494	20041805	166
DOID:1094	attention deficit hyperactivity disorder	rs12926729	NR	5.154901959985743	2013-04-01	23527680	124274	100131046					1851.0	0	chr16	19968331	20041805	166
DOID:1094	attention deficit hyperactivity disorder	rs7185264	NR	5.154901959985743	2013-04-01	23527680	124274	100131046					1851.0	0	chr16	19964494	20041805	166
DOID:1094	attention deficit hyperactivity disorder	rs7201408	NR	5.154901959985743	2013-04-01	23527680	124274	100131046					1851.0	0	chr16	19964494	20041805	166
DOID:1094	attention deficit hyperactivity disorder	rs10521114	NR	5.096910013008057	2013-04-01	23527680	124274	100131046					1851.0	0	chr16	19964494	20041805	166
DOID:1094	attention deficit hyperactivity disorder	rs10521115	NR	5.096910013008057	2013-04-01	23527680	124274	100131046					1851.0	0	chr16	19964494	20041805	166
DOID:1094	attention deficit hyperactivity disorder	rs2677744	MAN2A2	6.0	2008-10-07	18839057			4122	4122	343.0	250.0	593.0	0	chr15	89245379	89304875	167
DOID:1094	attention deficit hyperactivity disorder	rs6867265	NR	5.698970004336019	2013-02-27	23453885	133629	3094			6990.0	27888.0	34878.0	0	chr5	130414275	130450941	168
